image,sigma,median_size,threshold_method,threshold_value,open_size,close_size,dice
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,2,0,0.4733953710331663
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,2,2,0.4731195613303135
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,2,3,0.47311699910687705
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,3,0,0.46161274746499276
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,3,2,0.4613714492491406
LIDC-IDRI-0001_R_1.nii.gz,1.0,3,fixed,-300,3,3,0.46279896379299956
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,0,0,0.5012118820810552
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,0,2,0.5001124859392576
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,0,3,0.4991581546750477
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,2,0,0.5003390596745028
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,2,2,0.4993797225668208
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,2,3,0.4983123312331233
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,3,0,0.4973839854413103
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,3,2,0.4966800976108053
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,otsu,-403,3,3,0.49533186216262093
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,0,0,0.5406508318509993
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,0,2,0.538473560823131
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,0,3,0.5374467643087151
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,2,0,0.5403166614239279
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,2,2,0.5381924502688874
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,2,3,0.5371922336161574
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,3,0,0.5375810960493697
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,3,2,0.5356805044666316
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-500,3,3,0.5346679943399193
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,0,0,0.5005931198102017
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,0,2,0.49949272911734865
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,0,3,0.498931022842354
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,2,0,0.4997452012909801
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,2,2,0.49884161157258294
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,2,3,0.4981953530340627
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,3,0,0.4968653824233443
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,3,2,0.496161064664733
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-400,3,3,0.49498213981969724
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,0,0,0.44607367910809503
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,0,2,0.4459115687462144
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,0,3,0.44608585094145425
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,2,0,0.4446738734361715
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,2,2,0.4445793371373073
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,2,3,0.4446871776200012
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,3,0,0.4371945259042033
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,3,2,0.43719851010563593
LIDC-IDRI-0001_R_1.nii.gz,1.0,5,fixed,-300,3,3,0.4380987247544084
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,0,0,0.5246614824079613
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,0,2,0.5202997789399902
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,0,3,0.5179517363154797
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,2,0,0.5239860444832097
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,2,2,0.5195394843521972
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,2,3,0.5171951284940179
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,3,0,0.5189727865082407
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,3,2,0.5146300418001194
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,otsu,-422,3,3,0.51268789397123
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,0,0,0.5528293435524809
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,0,2,0.5466266423896462
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,0,3,0.5418901784843461
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,2,0,0.5524084970579436
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,2,2,0.5462164160709884
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,2,3,0.5414488789018612
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,3,0,0.5501426926350573
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,3,2,0.5440142588375086
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-500,3,3,0.5388575631282178
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,0,0,0.5091904575674618
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,0,2,0.5052654916306396
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,0,3,0.5033397736682308
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,2,0,0.508146240412071
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,2,2,0.5043323705843146
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,2,3,0.5023235229032972
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,3,0,0.5027593197432143
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,3,2,0.4989103101424979
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-400,3,3,0.4975246147855593
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,0,0,0.4212102308172177
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,0,2,0.41995273043910936
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,0,3,0.4197316103379722
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,2,0,0.4186075632356624
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,2,2,0.41737936200761594
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,2,3,0.41704091816367267
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,3,0,0.4105342741935484
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,3,2,0.40937362568323177
LIDC-IDRI-0001_R_1.nii.gz,2.0,1,fixed,-300,3,3,0.40937362568323177
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,0,0,0.5182485722056024
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,0,2,0.5145232696253105
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,0,3,0.5120171673819742
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,2,0,0.5177997056097694
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,2,2,0.5140136348879991
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,2,3,0.5111601140214059
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,3,0,0.5129357597018198
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,3,2,0.5095991733289824
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,otsu,-424,3,3,0.5067834171125886
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,0,0,0.5467769253761084
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,0,2,0.5415967630514161
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,0,3,0.5376744186046511
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,2,0,0.5461619033368248
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,2,2,0.5410532556071534
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,2,3,0.537273930304367
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,3,0,0.543687374749499
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,3,2,0.5385607940446651
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-500,3,3,0.5345939823706111
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,0,0,0.5007289447123472
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,0,2,0.49738278204699854
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,0,3,0.4958109082838595
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,2,0,0.49921330636098
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,2,2,0.4959267938846111
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,2,3,0.49435703563684885
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,3,0,0.49352851410162213
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,3,2,0.4903732809430255
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-400,3,3,0.48864526233359434
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,0,0,0.41083663335219056
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,0,2,0.40970350404312667
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,0,3,0.4093699110610046
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,2,0,0.4094746125740204
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,2,2,0.40836841113275113
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,2,3,0.4080607696653902
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,3,0,0.4011661068508777
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,3,2,0.40007584376185057
LIDC-IDRI-0001_R_1.nii.gz,2.0,3,fixed,-300,3,3,0.40007584376185057
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,0,0,0.4965704953728906
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,0,2,0.4948733250149189
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,0,3,0.4938057884771436
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,2,0,0.4952006980802792
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,2,2,0.4934514428563665
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,2,3,0.49238606188695605
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,3,0,0.4923952292373345
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,3,2,0.49073064340239914
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,otsu,-428,3,3,0.4894010218502011
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,0,0,0.5264522562951882
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,0,2,0.5245689869329756
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,0,3,0.5231561741542424
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,2,0,0.5255219258815303
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,2,2,0.5236388971832387
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,2,3,0.5222525427933515
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,3,0,0.5230460921843687
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,3,2,0.521235713929231
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-500,3,3,0.5198088791558829
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,0,0,0.475355101578858
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,0,2,0.47404063205417607
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,0,3,0.47355674457899183
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,2,0,0.47435534145650327
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,2,2,0.47306844514779856
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,2,3,0.4726123991651154
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,3,0,0.468901155181244
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,3,2,0.46762385789682764
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-400,3,3,0.46735005946650054
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,0,0,0.38364217252396166
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,0,2,0.3831036242981113
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,0,3,0.3831036242981113
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,2,0,0.38250736329875784
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,2,2,0.3819204705280655
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,2,3,0.3819204705280655
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,3,0,0.37755495564982644
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,3,2,0.3768766842037726
LIDC-IDRI-0001_R_1.nii.gz,2.0,5,fixed,-300,3,3,0.3768766842037726
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,0,0,0.48733401430030643
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,0,2,0.4855485446773865
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,0,3,0.4837826880194608
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,2,0,0.4869147413616847
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,2,2,0.48512935424730086
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,2,3,0.48338828303322345
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,3,0,0.48411885245901637
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,3,2,0.48244539701979994
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,otsu,-454,3,3,0.48076043308087224
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,0,0,0.5042845516779166
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,0,2,0.5027437133177458
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,0,3,0.50078425780693
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,2,0,0.5041920183969721
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,2,2,0.5026503032328924
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,2,3,0.5006897207820007
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,3,0,0.5018960303364853
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,3,2,0.5004066401951873
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-500,3,3,0.49845127472003814
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,0,0,0.4531102863789952
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,0,2,0.45101174394883387
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,0,3,0.4496924428822496
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,2,0,0.45223177155530914
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,2,2,0.4501710627966008
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,2,3,0.44868341487548785
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,3,0,0.4482758620689655
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,3,2,0.4464858882125069
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-400,3,3,0.44539992282674606
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,0,0,0.3388013855303575
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,0,2,0.3373243102550755
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,0,3,0.33631763332035813
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,2,0,0.337152209492635
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,2,2,0.3356798331377917
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,2,3,0.3346328784925276
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,3,0,0.3302426514105346
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,3,2,0.32875098193244306
LIDC-IDRI-0001_R_1.nii.gz,3.0,1,fixed,-300,3,3,0.3277212216131558
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,0,0,0.4830893230627965
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,0,2,0.481769641495042
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,0,3,0.4800851322590453
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,2,0,0.482899438489025
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,2,2,0.4815794830042744
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,2,3,0.4798945286750165
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,3,0,0.4797338792221085
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,3,2,0.47834294168664865
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,otsu,-455,3,3,0.4769700050838841
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,0,0,0.5008850404248194
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,0,2,0.49959440759650714
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,0,3,0.4978128565994675
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,2,0,0.5006462731581215
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,2,2,0.49933155080213903
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,2,3,0.49754983586279083
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,3,0,0.49853766121685766
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,3,2,0.4972264728385616
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-500,3,3,0.49554571006621884
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,0,0,0.4462443137690003
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,0,2,0.44456725986514867
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,0,3,0.4434154677250427
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,2,0,0.44557974233673925
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,2,2,0.44387896221718204
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,2,3,0.44272787464135954
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,3,0,0.44046822742474917
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,3,2,0.4391272969522012
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-400,3,3,0.43810894596988487
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,0,0,0.32948431964309144
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,0,2,0.3283425956194835
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,0,3,0.3275074996739272
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,2,0,0.32857987776828546
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,2,2,0.3273965426925092
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,2,3,0.3265412748171369
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,3,0,0.3221848406886998
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,3,2,0.32102011305376627
LIDC-IDRI-0001_R_1.nii.gz,3.0,3,fixed,-300,3,3,0.3202202989771833
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,0,0,0.4706718805545681
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,0,2,0.46962249809982265
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,0,3,0.46854313002172926
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,2,0,0.47024747192438643
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,2,2,0.4691983978096638
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,2,3,0.46811953279061536
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,3,0,0.46781421878182927
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,3,2,0.46681573330623033
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,otsu,-459,3,3,0.46574092844111087
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,0,0,0.4892231056614618
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,0,2,0.4884043417969684
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,0,3,0.4873580765194161
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,2,0,0.4886162105162249
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,2,2,0.4878702330255036
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,2,3,0.48682451785373304
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,3,0,0.486312554029392
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,3,2,0.4856128908497986
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-500,3,3,0.4845207904684435
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,0,0,0.4282444878593358
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,0,2,0.4275132275132275
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,0,3,0.42716612015783917
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,2,0,0.42734947168334547
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,2,2,0.42653129532522593
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,2,3,0.4260104665404743
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,3,0,0.42374306372961157
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,3,2,0.42284244085239664
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-400,3,3,0.42263898191560617
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,0,0,0.3100231558054912
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,0,2,0.3092865157415352
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,0,3,0.308878781886494
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,2,0,0.30898727465535525
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,2,2,0.3082517852419995
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,2,3,0.30786502014131945
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,3,0,0.3047176079734219
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,3,2,0.30399045472623626
LIDC-IDRI-0001_R_1.nii.gz,3.0,5,fixed,-300,3,3,0.303608076795763
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,0,0,0.45028638566603024
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,0,2,0.4498459431701472
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,0,3,0.4494579548784061
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,2,0,0.45046280425094276
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,2,2,0.45002201673271686
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,2,3,0.44967754543677935
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,3,0,0.44974763561523007
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,3,2,0.449263302168486
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,otsu,-473,3,3,0.4489197379998045
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,0,0,0.46665730731433386
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,0,2,0.4659377628259041
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,0,3,0.4657713113225145
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,2,0,0.4667446758717529
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,2,2,0.4660248621366483
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,2,3,0.4658582089552239
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,3,0,0.4656892594500913
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,3,2,0.46497053596483023
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-500,3,3,0.46480582524271846
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,0,0,0.38768197088465844
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,0,2,0.38716170878997985
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,0,3,0.38668974373290155
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,2,0,0.38742575367029025
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,2,2,0.3869054280917739
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,2,3,0.3863649063984353
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,3,0,0.38597868760515985
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,3,2,0.385459840932004
LIDC-IDRI-0001_R_1.nii.gz,4.0,1,fixed,-400,3,3,0.38492085687118965
